x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+10.50000E-03,+1.50998751E+00,+239.32164E-03,+2.75135055E+00,+2.71385041E+00
+10.52500E-03,+1.33913324E+00,+277.01008E-03,+2.75135055E+00,+2.65480518E+00
+10.55000E-03,+1.19591716E+00,+239.32164E-03,+2.75763196E+00,+2.70128759E+00
+10.57500E-03,+1.02003776E+00,+261.93471E-03,+2.76265708E+00,+2.69374990E+00
+10.60000E-03,+826.57043E-03,+206.65833E-03,+2.77145105E+00,+2.68998106E+00
+10.62500E-03,+5.23611812E+00,+319.72365E-03,+2.75260683E+00,+2.67364940E+00
+10.65000E-03,+6.03008796E+00,+8.48052758E+00,+2.75135055E+00,+2.78671473E+00
+10.67500E-03,+5.97732414E+00,+6.01570349E+00,+2.77145105E+00,+2.76535794E+00
+10.70000E-03,+5.32405782E+00,+2.26444725E+00,+2.75888824E+00,+2.78671473E+00
+10.72500E-03,+6.03511309E+00,+1.99560303E+00,+2.77019477E+00,+2.71636297E+00
+10.75000E-03,+5.32405782E+00,+2.55590453E+00,+2.75763196E+00,+2.75405141E+00
+10.77500E-03,+5.77631912E+00,+1.06344224E+00,+2.78024502E+00,+2.73395091E+00
+10.80000E-03,+5.75873118E+00,+3.25439699E+00,+2.77145105E+00,+2.73771975E+00
+10.82500E-03,+5.80395731E+00,+2.58605528E+00,+2.77145105E+00,+2.71510669E+00
+10.85000E-03,+5.50496234E+00,+2.29208544E+00,+2.77145105E+00,+2.75530769E+00
+10.87500E-03,+5.24114325E+00,+2.22675881E+00,+2.77145105E+00,+2.75405141E+00
+10.90000E-03,+5.27129400E+00,+1.49309047E+00,+2.77145105E+00,+2.73771975E+00
+10.92500E-03,+5.93209801E+00,+2.90766332E+00,+2.75135055E+00,+2.75530769E+00
+10.95000E-03,+5.10797742E+00,+171.48245E-03,+2.77773246E+00,+2.66736800E+00
+10.97500E-03,+4.37430908E+00,+199.12064E-03,+2.75135055E+00,+2.68244337E+00
+11.00000E-03,+3.80898246E+00,+199.12064E-03,+2.77145105E+00,+2.68118709E+00
+11.02500E-03,+3.38687191E+00,+239.32164E-03,+2.77145105E+00,+2.69249362E+00
+11.05000E-03,+2.88435935E+00,+239.32164E-03,+2.77145105E+00,+2.68746850E+00
+11.07500E-03,+2.53008800E+00,+256.90958E-03,+2.77145105E+00,+2.67364940E+00
+11.10000E-03,+2.18586690E+00,+279.52265E-03,+2.75135055E+00,+2.67741825E+00
+11.12500E-03,+1.82657042E+00,+201.63320E-03,+2.75009427E+00,+2.67490568E+00
+11.15000E-03,+1.62054027E+00,+251.88446E-03,+2.76516965E+00,+2.67993081E+00
+11.17500E-03,+1.42204781E+00,+297.11059E-03,+2.76265708E+00,+2.68495593E+00
+11.20000E-03,+1.26124379E+00,+254.39702E-03,+2.77521990E+00,+2.67741825E+00
+11.22500E-03,+1.06023877E+00,+279.52265E-03,+2.78903899E+00,+2.71133784E+00
+11.25000E-03,+927.07294E-03,+279.52265E-03,+2.78527015E+00,+2.69374990E+00
+11.27500E-03,+841.64580E-03,+284.54777E-03,+2.77145105E+00,+2.69123734E+00
+11.30000E-03,+5.40948495E+00,+488.06536E-03,+2.75511939E+00,+2.69374990E+00
+11.32500E-03,+5.81149500E+00,+214.19601E-03,+2.77019477E+00,+2.73395091E+00
+11.35000E-03,+5.89440957E+00,+6.33982409E+00,+2.76391336E+00,+2.74777000E+00
+11.37500E-03,+5.47229902E+00,+4.99560300E+00,+2.76014452E+00,+2.74023232E+00
+11.40000E-03,+5.93461057E+00,+2.79711056E+00,+2.73878774E+00,+2.75782026E+00
+11.42500E-03,+5.59038947E+00,+7.28957282E+00,+2.77019477E+00,+2.81058407E+00
+11.45000E-03,+5.86677138E+00,+1.58856786E+00,+2.75763196E+00,+2.73395091E+00
+11.47500E-03,+5.75621862E+00,+1.80464826E+00,+2.76265708E+00,+2.74274488E+00
+11.50000E-03,+5.39189701E+00,+3.14384422E+00,+2.75135055E+00,+2.76661423E+00
+11.52500E-03,+5.25873118E+00,+663.94475E-03,+2.75260683E+00,+2.77289563E+00
+11.55000E-03,+5.53260053E+00,+658.91963E-03,+2.75763196E+00,+2.72766950E+00
+11.57500E-03,+5.60295229E+00,+2.22675881E+00,+2.79155155E+00,+2.77415191E+00
+11.60000E-03,+5.32405782E+00,+1.63379399E+00,+2.78778271E+00,+2.78168960E+00
+11.62500E-03,+5.07782666E+00,+199.12064E-03,+2.77145105E+00,+2.67239312E+00
+11.65000E-03,+4.39692215E+00,+226.75883E-03,+2.75763196E+00,+2.70003131E+00
+11.67500E-03,+3.81652014E+00,+221.73370E-03,+2.76265708E+00,+2.67364940E+00
+11.70000E-03,+3.34415834E+00,+231.78395E-03,+2.77145105E+00,+2.67741825E+00
+11.72500E-03,+2.90445985E+00,+236.80908E-03,+2.77145105E+00,+2.71133784E+00
+11.75000E-03,+2.49491212E+00,+279.52265E-03,+2.77145105E+00,+2.67364940E+00
+11.77500E-03,+2.14566589E+00,+274.49752E-03,+2.76265708E+00,+2.68495593E+00
+11.80000E-03,+1.89692218E+00,+214.19601E-03,+2.77145105E+00,+2.69751875E+00
+11.82500E-03,+1.62556539E+00,+239.32164E-03,+2.75260683E+00,+2.67490568E+00
+11.85000E-03,+1.42204781E+00,+279.52265E-03,+2.77145105E+00,+2.69374990E+00
+11.87500E-03,+1.22606791E+00,+256.90958E-03,+2.76014452E+00,+2.68244337E+00
+11.90000E-03,+1.05270108E+00,+206.65833E-03,+2.75135055E+00,+2.67741825E+00
+11.92500E-03,+899.43475E-03,+279.52265E-03,+2.77145105E+00,+2.69374990E+00
+11.95000E-03,+791.39455E-03,+319.72365E-03,+2.75763196E+00,+2.70003131E+00
+11.97500E-03,+680.84179E-03,+256.90958E-03,+2.75386311E+00,+2.68244337E+00
+12.00000E-03,+5.87682163E+00,+6.94283916E+00,+2.77521990E+00,+2.77540820E+00
+12.02500E-03,+5.36928395E+00,+8.48052758E+00,+2.75260683E+00,+2.79299613E+00
+12.05000E-03,+5.89189701E+00,+7.30716076E+00,+2.75763196E+00,+2.75405141E+00
+12.07500E-03,+5.83662063E+00,+877.51259E-03,+2.75135055E+00,+2.78545845E+00
+12.10000E-03,+5.43461058E+00,+1.97298996E+00,+2.77145105E+00,+2.72515694E+00
+12.12500E-03,+5.81149500E+00,+2.10364323E+00,+2.79155155E+00,+2.75405141E+00
+12.15000E-03,+5.29139450E+00,+1.50314072E+00,+2.73753145E+00,+2.74023232E+00
+12.17500E-03,+5.95219851E+00,+1.76695982E+00,+2.76265708E+00,+2.75405141E+00
+12.20000E-03,+5.97229902E+00,+2.66394473E+00,+2.75135055E+00,+2.77038307E+00
+12.22500E-03,+5.22104274E+00,+508.16586E-03,+2.77145105E+00,+2.75405141E+00
+12.25000E-03,+5.55018847E+00,+1.87248745E+00,+2.77898874E+00,+2.74777000E+00
+12.27500E-03,+5.72104274E+00,+1.63630655E+00,+2.77396362E+00,+2.74525744E+00
+12.30000E-03,+5.33159551E+00,+1.90515077E+00,+2.75511939E+00,+2.75028257E+00
+12.32500E-03,+5.16074124E+00,+158.91963E-03,+2.77145105E+00,+2.61460418E+00
+12.35000E-03,+4.48988697E+00,+199.12064E-03,+2.75763196E+00,+2.68746850E+00
+12.37500E-03,+3.88687190E+00,+176.50757E-03,+2.76014452E+00,+2.67364940E+00
+12.40000E-03,+3.36677141E+00,+246.85933E-03,+2.75511939E+00,+2.67741825E+00
+12.42500E-03,+2.91451010E+00,+201.63320E-03,+2.75135055E+00,+2.67490568E+00
+12.45000E-03,+2.54767594E+00,+226.75883E-03,+2.76516965E+00,+2.69374990E+00
+12.47500E-03,+2.20345484E+00,+274.49752E-03,+2.75135055E+00,+2.70505644E+00
+12.50000E-03,+1.97732418E+00,+264.44727E-03,+2.77145105E+00,+2.69751875E+00
+12.52500E-03,+1.66325384E+00,+274.49752E-03,+2.77145105E+00,+2.69249362E+00
+12.55000E-03,+1.43461062E+00,+292.08546E-03,+2.75763196E+00,+2.70003131E+00
+12.57500E-03,+1.24365585E+00,+319.72365E-03,+2.76265708E+00,+2.68244337E+00
+12.60000E-03,+1.10797746E+00,+279.52265E-03,+2.75511939E+00,+2.69374990E+00
+12.62500E-03,+904.45987E-03,+274.49752E-03,+2.77019477E+00,+2.69374990E+00
+12.65000E-03,+803.95736E-03,+251.88446E-03,+2.77145105E+00,+2.68621222E+00
+12.67500E-03,+5.29893219E+00,+256.90958E-03,+2.77396362E+00,+2.67364940E+00
+12.70000E-03,+5.85169600E+00,+8.48052758E+00,+2.75511939E+00,+2.81435292E+00
+12.72500E-03,+5.97983670E+00,+4.55339195E+00,+2.77145105E+00,+2.73520719E+00
+12.75000E-03,+5.57280153E+00,+1.95037690E+00,+2.75888824E+00,+2.74525744E+00
+12.77500E-03,+5.78888193E+00,+1.98304022E+00,+2.76014452E+00,+2.74274488E+00
+12.80000E-03,+5.59290204E+00,+1.45037691E+00,+2.77145105E+00,+2.74148860E+00
+12.82500E-03,+5.80898244E+00,+1.86746233E+00,+2.75135055E+00,+2.75656397E+00
+12.85000E-03,+5.87933419E+00,+1.69912062E+00,+2.77145105E+00,+2.74023232E+00
+12.87500E-03,+5.50496234E+00,+1.72424625E+00,+2.76265708E+00,+2.75405141E+00
+12.90000E-03,+5.73611811E+00,+1.61871861E+00,+2.78778271E+00,+2.73771975E+00
+12.92500E-03,+5.79139450E+00,+2.28957288E+00,+2.77019477E+00,+2.79048357E+00
+12.95000E-03,+5.39189701E+00,+1.06595480E+00,+2.75135055E+00,+2.76033282E+00
+12.97500E-03,+5.60797741E+00,+628.76887E-03,+2.75135055E+00,+2.77415191E+00
+13.00000E-03,+5.01501259E+00,+151.38194E-03,+2.75511939E+00,+2.66988056E+00
+13.02500E-03,+4.39440959E+00,+161.43220E-03,+2.75135055E+00,+2.69123734E+00
+13.05000E-03,+3.78134427E+00,+239.32164E-03,+2.75763196E+00,+2.67993081E+00
+13.07500E-03,+3.31149502E+00,+239.32164E-03,+2.77145105E+00,+2.69626247E+00
+13.10000E-03,+2.90948498E+00,+246.85933E-03,+2.76768221E+00,+2.67741825E+00
+13.12500E-03,+2.46978649E+00,+241.83420E-03,+2.77019477E+00,+2.69374990E+00
+13.15000E-03,+2.14566589E+00,+279.52265E-03,+2.76516965E+00,+2.68746850E+00
+13.17500E-03,+1.86425886E+00,+256.90958E-03,+2.75135055E+00,+2.68244337E+00
+13.20000E-03,+1.68084178E+00,+271.98496E-03,+2.75135055E+00,+2.70631272E+00
+13.22500E-03,+1.42456037E+00,+282.03521E-03,+2.75135055E+00,+2.69500619E+00
+13.25000E-03,+1.16576640E+00,+266.95983E-03,+2.76516965E+00,+2.70003131E+00
+13.27500E-03,+1.03762570E+00,+279.52265E-03,+2.74883799E+00,+2.68495593E+00
+13.30000E-03,+939.63575E-03,+221.73370E-03,+2.75135055E+00,+2.69751875E+00
+13.32500E-03,+781.34430E-03,+241.83420E-03,+2.75260683E+00,+2.67490568E+00
+13.35000E-03,+741.14329E-03,+251.88446E-03,+2.77145105E+00,+2.70003131E+00
+13.37500E-03,+5.83913319E+00,+543.34174E-03,+2.76265708E+00,+2.70254387E+00
+13.40000E-03,+5.85420857E+00,+8.48052758E+00,+2.77145105E+00,+2.75405141E+00
+13.42500E-03,+5.66827892E+00,+8.48052758E+00,+2.77019477E+00,+2.71761925E+00
+13.45000E-03,+5.60295229E+00,+1.67148243E+00,+2.78527015E+00,+2.75530769E+00
+13.47500E-03,+5.48234927E+00,+7.89258789E+00,+2.75386311E+00,+2.75405141E+00
+13.50000E-03,+5.95471108E+00,+1.91771358E+00,+2.75135055E+00,+2.76661423E+00
+13.52500E-03,+5.70094224E+00,+2.16143217E+00,+2.78903899E+00,+2.73269463E+00
+13.55000E-03,+5.84667088E+00,+1.25188444E+00,+2.75135055E+00,+2.76033282E+00
+13.57500E-03,+5.38184676E+00,+3.01319096E+00,+2.77145105E+00,+2.76284538E+00
+13.60000E-03,+5.34667088E+00,+782.03520E-03,+2.76768221E+00,+2.71761925E+00
+13.62500E-03,+5.31149500E+00,+1.33228645E+00,+2.75260683E+00,+2.73520719E+00
+13.65000E-03,+5.37179651E+00,+744.34676E-03,+2.76516965E+00,+2.70756900E+00
+13.67500E-03,+5.68335430E+00,+8.48052758E+00,+2.77145105E+00,+2.79425242E+00
+13.70000E-03,+4.87933420E+00,+158.91963E-03,+2.78401387E+00,+2.69374990E+00
+13.72500E-03,+4.23611813E+00,+199.12064E-03,+2.78778271E+00,+2.67490568E+00
+13.75000E-03,+3.68837944E+00,+239.32164E-03,+2.76516965E+00,+2.67993081E+00
+13.77500E-03,+3.16827895E+00,+256.90958E-03,+2.76265708E+00,+2.69374990E+00
+13.80000E-03,+2.81400759E+00,+271.98496E-03,+2.75511939E+00,+2.68998106E+00
+13.82500E-03,+2.38435936E+00,+201.63320E-03,+2.77270733E+00,+2.65354890E+00
+13.85000E-03,+2.10546489E+00,+224.24626E-03,+2.77145105E+00,+2.69374990E+00
+13.87500E-03,+1.81903273E+00,+216.70858E-03,+2.77145105E+00,+2.68244337E+00
+13.90000E-03,+1.55018851E+00,+239.32164E-03,+2.75511939E+00,+2.68998106E+00
+13.92500E-03,+1.38184680E+00,+354.89953E-03,+2.77019477E+00,+2.69374990E+00
+13.95000E-03,+1.20847997E+00,+292.08546E-03,+2.75135055E+00,+2.66736800E+00
+13.97500E-03,+1.03762570E+00,+274.49752E-03,+2.78024502E+00,+2.70505644E+00
+14.00000E-03,+939.63575E-03,+279.52265E-03,+2.75135055E+00,+2.71008156E+00
+14.02500E-03,+778.83174E-03,+204.14576E-03,+2.75135055E+00,+2.69374990E+00
+14.05000E-03,+685.86691E-03,+211.68345E-03,+2.75763196E+00,+2.68746850E+00
+14.07500E-03,+600.43978E-03,+239.32164E-03,+2.77145105E+00,+2.69374990E+00
+14.10000E-03,+5.48234927E+00,+239.32164E-03,+2.77145105E+00,+2.67364940E+00
+14.12500E-03,+5.88184676E+00,+8.48052758E+00,+2.77145105E+00,+2.79048357E+00
+14.15000E-03,+5.56023872E+00,+7.63379392E+00,+2.75135055E+00,+2.76033282E+00
+14.17500E-03,+5.64315329E+00,+8.48052758E+00,+2.77145105E+00,+2.77666448E+00
+14.20000E-03,+5.92456032E+00,+1.21670857E+00,+2.75888824E+00,+2.77792076E+00
+14.22500E-03,+5.32657038E+00,+2.29459800E+00,+2.77145105E+00,+2.71636297E+00
+14.25000E-03,+5.57531410E+00,+2.05590454E+00,+2.77145105E+00,+2.73395091E+00
+14.27500E-03,+5.57280153E+00,+5.60364319E+00,+2.76265708E+00,+2.77163935E+00
+14.30000E-03,+5.44968596E+00,+2.87751257E+00,+2.75511939E+00,+2.77415191E+00
+14.32500E-03,+5.26878144E+00,+8.48052758E+00,+2.75260683E+00,+2.77415191E+00
+14.35000E-03,+5.48988696E+00,+3.51067839E+00,+2.77145105E+00,+2.75405141E+00
+14.37500E-03,+5.77380656E+00,+8.32223613E+00,+2.77145105E+00,+2.71385041E+00
+14.40000E-03,+5.24114325E+00,+158.91963E-03,+2.77145105E+00,+2.65354890E+00
+14.42500E-03,+4.51752516E+00,+161.43220E-03,+2.75260683E+00,+2.69374990E+00
+14.45000E-03,+3.91451009E+00,+199.12064E-03,+2.76516965E+00,+2.67993081E+00
+14.47500E-03,+3.43209804E+00,+199.12064E-03,+2.78024502E+00,+2.67364940E+00
+14.50000E-03,+3.01501262E+00,+206.65833E-03,+2.77145105E+00,+2.67741825E+00
+14.52500E-03,+2.54767594E+00,+239.32164E-03,+2.75135055E+00,+2.67364940E+00
+14.55000E-03,+2.25370609E+00,+251.88446E-03,+2.77145105E+00,+2.71385041E+00
+14.57500E-03,+1.98486187E+00,+256.90958E-03,+2.75135055E+00,+2.69374990E+00
+14.60000E-03,+1.64817846E+00,+304.64827E-03,+2.77521990E+00,+2.71008156E+00
+14.62500E-03,+1.49742469E+00,+241.83420E-03,+2.77145105E+00,+2.69500619E+00
+14.65000E-03,+1.20847997E+00,+266.95983E-03,+2.75763196E+00,+2.69374990E+00
+14.67500E-03,+1.11802771E+00,+342.33672E-03,+2.78024502E+00,+2.68746850E+00
+14.70000E-03,+987.37445E-03,+214.19601E-03,+2.75511939E+00,+2.70254387E+00
+14.72500E-03,+819.03274E-03,+241.83420E-03,+2.75260683E+00,+2.69374990E+00
+14.75000E-03,+698.42973E-03,+251.88446E-03,+2.74506914E+00,+2.69374990E+00
+14.77500E-03,+618.02772E-03,+279.52265E-03,+2.77145105E+00,+2.69374990E+00
+14.80000E-03,+5.69842967E+00,+8.48052758E+00,+2.73878774E+00,+2.85455392E+00
+14.82500E-03,+5.56023872E+00,+8.48052758E+00,+2.77145105E+00,+2.79299613E+00
+14.85000E-03,+5.48737440E+00,+158.91963E-03,+2.75763196E+00,+2.66234287E+00
+14.87500E-03,+5.80144475E+00,+3.03329146E+00,+2.75386311E+00,+2.75405141E+00
+14.90000E-03,+6.03008796E+00,+2.30464825E+00,+2.75511939E+00,+2.72892578E+00
+14.92500E-03,+5.69591711E+00,+1.13128143E+00,+2.75135055E+00,+2.75405141E+00
+14.95000E-03,+5.45219852E+00,+5.51067837E+00,+2.75763196E+00,+2.75405141E+00
+14.97500E-03,+5.78134424E+00,+2.69409548E+00,+2.78024502E+00,+2.77415191E+00
+15.00000E-03,+5.53008797E+00,+2.00565328E+00,+2.73501889E+00,+2.77415191E+00
+15.02500E-03,+5.29641963E+00,+686.55782E-03,+2.77145105E+00,+2.73520719E+00
+15.05000E-03,+5.59038947E+00,+5.06595476E+00,+2.75763196E+00,+2.73395091E+00
+15.07500E-03,+6.02757540E+00,+3.19660804E+00,+2.76014452E+00,+2.73143835E+00
+15.10000E-03,+5.62807791E+00,+3.77701005E+00,+2.76768221E+00,+2.72515694E+00
+15.12500E-03,+4.99993722E+00,+196.60807E-03,+2.75386311E+00,+2.67364940E+00
+15.15000E-03,+4.34415833E+00,+199.12064E-03,+2.77145105E+00,+2.68746850E+00
+15.17500E-03,+3.77129401E+00,+221.73370E-03,+2.76014452E+00,+2.68244337E+00
+15.20000E-03,+3.28636940E+00,+206.65833E-03,+2.76391336E+00,+2.65731774E+00
+15.22500E-03,+2.86425885E+00,+239.32164E-03,+2.75135055E+00,+2.69374990E+00
+15.25000E-03,+2.46727393E+00,+264.44727E-03,+2.77145105E+00,+2.68746850E+00
+15.27500E-03,+2.14566589E+00,+239.32164E-03,+2.76893849E+00,+2.68244337E+00
+15.30000E-03,+1.88938449E+00,+271.98496E-03,+2.77145105E+00,+2.69374990E+00
+15.32500E-03,+1.62305283E+00,+282.03521E-03,+2.77145105E+00,+2.69374990E+00
+15.35000E-03,+1.40948499E+00,+266.95983E-03,+2.75135055E+00,+2.68746850E+00
+15.37500E-03,+1.22104279E+00,+256.90958E-03,+2.78275758E+00,+2.69374990E+00
+15.40000E-03,+1.06023877E+00,+254.39702E-03,+2.78401387E+00,+2.68998106E+00
+15.42500E-03,+939.63575E-03,+279.52265E-03,+2.77145105E+00,+2.69374990E+00
+15.45000E-03,+806.46993E-03,+279.52265E-03,+2.74506914E+00,+2.70128759E+00
+15.47500E-03,+733.60561E-03,+256.90958E-03,+2.77145105E+00,+2.70254387E+00
+15.50000E-03,+585.36440E-03,+279.52265E-03,+2.77145105E+00,+2.68998106E+00
+15.52500E-03,+5.68335430E+00,+435.30154E-03,+2.77270733E+00,+2.69374990E+00
+15.55000E-03,+5.52757540E+00,+8.48052758E+00,+2.76516965E+00,+2.80807151E+00
+15.57500E-03,+5.83159550E+00,+136.30657E-03,+2.76014452E+00,+2.67616197E+00
+15.60000E-03,+5.34667088E+00,+6.79208539E+00,+2.76768221E+00,+2.77917704E+00
+15.62500E-03,+5.95471108E+00,+1.22675882E+00,+2.77145105E+00,+2.73269463E+00
+15.65000E-03,+5.37933420E+00,+4.26947235E+00,+2.75763196E+00,+2.76033282E+00
+15.67500E-03,+5.41199751E+00,+1.70163318E+00,+2.74883799E+00,+2.73646347E+00
+15.70000E-03,+5.35672113E+00,+6.25439696E+00,+2.74758171E+00,+2.80681523E+00
+15.72500E-03,+5.53008797E+00,+1.05590455E+00,+2.75009427E+00,+2.73395091E+00
+15.75000E-03,+5.89440957E+00,+8.48052758E+00,+2.75763196E+00,+2.76158910E+00
+15.77500E-03,+6.03260052E+00,+1.54836685E+00,+2.75135055E+00,+2.76535794E+00
+15.80000E-03,+5.30144475E+00,+8.48052758E+00,+2.74758171E+00,+2.71761925E+00
+15.82500E-03,+5.99239952E+00,+2.55339197E+00,+2.77145105E+00,+2.73646347E+00
+15.85000E-03,+4.95973621E+00,+158.91963E-03,+2.75763196E+00,+2.65983031E+00
+15.87500E-03,+4.27129401E+00,+181.53270E-03,+2.77145105E+00,+2.68244337E+00
+15.90000E-03,+3.70596738E+00,+206.65833E-03,+2.75511939E+00,+2.70631272E+00
+15.92500E-03,+3.22606789E+00,+199.12064E-03,+2.77019477E+00,+2.67490568E+00
+15.95000E-03,+2.81652016E+00,+266.95983E-03,+2.75763196E+00,+2.67993081E+00
+15.97500E-03,+2.44466086E+00,+261.93471E-03,+2.75135055E+00,+2.68495593E+00
+16.00000E-03,+2.09792720E+00,+312.18596E-03,+2.76768221E+00,+2.68998106E+00
+16.02500E-03,+1.85923373E+00,+241.83420E-03,+2.77019477E+00,+2.69374990E+00
+16.05000E-03,+1.57028901E+00,+279.52265E-03,+2.77145105E+00,+2.68621222E+00
+16.07500E-03,+1.39943474E+00,+274.49752E-03,+2.77145105E+00,+2.68244337E+00
+16.10000E-03,+1.15571615E+00,+279.52265E-03,+2.75511939E+00,+2.69374990E+00
+16.12500E-03,+1.06023877E+00,+239.32164E-03,+2.77019477E+00,+2.67364940E+00
+16.15000E-03,+899.43475E-03,+266.95983E-03,+2.75763196E+00,+2.69374990E+00
+16.17500E-03,+778.83174E-03,+279.52265E-03,+2.75135055E+00,+2.68495593E+00
+16.20000E-03,+658.22872E-03,+246.85933E-03,+2.77521990E+00,+2.66988056E+00
+16.22500E-03,+613.00259E-03,+241.83420E-03,+2.77145105E+00,+2.69374990E+00
+16.25000E-03,+5.79139450E+00,+8.48052758E+00,+2.76516965E+00,+2.78797101E+00
+16.27500E-03,+5.51501259E+00,+199.12064E-03,+2.76265708E+00,+2.67364940E+00
+16.30000E-03,+6.01752515E+00,+8.17148236E+00,+2.76768221E+00,+2.76661423E+00
+16.32500E-03,+5.38938445E+00,+7.09108036E+00,+2.77145105E+00,+2.78922729E+00
+16.35000E-03,+5.80646987E+00,+1.90515077E+00,+2.77145105E+00,+2.74023232E+00
+16.37500E-03,+5.58285178E+00,+1.03580404E+00,+2.76014452E+00,+2.72515694E+00
+16.40000E-03,+5.72858043E+00,+691.58294E-03,+2.78401387E+00,+2.73018207E+00
+16.42500E-03,+5.24616837E+00,+6.14384419E+00,+2.75386311E+00,+2.75530769E+00
+16.45000E-03,+5.83159550E+00,+983.04023E-03,+2.77898874E+00,+2.78797101E+00
+16.47500E-03,+5.27129400E+00,+8.48052758E+00,+2.75135055E+00,+2.72766950E+00
+16.50000E-03,+5.34415832E+00,+1.16394475E+00,+2.75511939E+00,+2.79048357E+00
+16.52500E-03,+5.66074123E+00,+2.32223619E+00,+2.77019477E+00,+2.77540820E+00
+16.55000E-03,+5.77631912E+00,+2.52826634E+00,+2.78527015E+00,+2.74023232E+00
+16.57500E-03,+5.56275128E+00,+3.75439698E+00,+2.76265708E+00,+2.74023232E+00
+16.60000E-03,+4.79893219E+00,+191.58295E-03,+2.77145105E+00,+2.67741825E+00
+16.62500E-03,+4.19089200E+00,+239.32164E-03,+2.77019477E+00,+2.71259413E+00
+16.65000E-03,+3.59290206E+00,+214.19601E-03,+2.75135055E+00,+2.70756900E+00
+16.67500E-03,+3.14566588E+00,+279.52265E-03,+2.78024502E+00,+2.67364940E+00
+16.70000E-03,+2.75621865E+00,+239.32164E-03,+2.75511939E+00,+2.67741825E+00
+16.72500E-03,+2.38687192E+00,+239.32164E-03,+2.77145105E+00,+2.67364940E+00
+16.75000E-03,+2.09290207E+00,+266.95983E-03,+2.76391336E+00,+2.68118709E+00
+16.77500E-03,+1.71601765E+00,+244.34677E-03,+2.75135055E+00,+2.68244337E+00
+16.80000E-03,+1.54265082E+00,+279.52265E-03,+2.75511939E+00,+2.66988056E+00
+16.82500E-03,+1.33913324E+00,+279.52265E-03,+2.73250633E+00,+2.71259413E+00
+16.85000E-03,+1.19340460E+00,+279.52265E-03,+2.76516965E+00,+2.67993081E+00
+16.87500E-03,+1.02003776E+00,+256.90958E-03,+2.75135055E+00,+2.69374990E+00
+16.90000E-03,+899.43475E-03,+287.06033E-03,+2.75135055E+00,+2.69374990E+00
+16.92500E-03,+703.45485E-03,+279.52265E-03,+2.79029527E+00,+2.69500619E+00
+16.95000E-03,+658.22872E-03,+279.52265E-03,+2.77145105E+00,+2.67993081E+00
+16.97500E-03,+618.02772E-03,+256.90958E-03,+2.78024502E+00,+2.69374990E+00
+17.00000E-03,+5.56275128E+00,+8.48052758E+00,+2.77145105E+00,+2.78168960E+00
+17.02500E-03,+4.87682164E+00,+161.43220E-03,+2.77145105E+00,+2.67364940E+00
+17.05000E-03,+5.88435932E+00,+6.93278891E+00,+2.75763196E+00,+2.78043332E+00
+17.07500E-03,+5.76626887E+00,+7.02072861E+00,+2.76014452E+00,+2.79425242E+00
+17.10000E-03,+5.80144475E+00,+6.26193464E+00,+2.77145105E+00,+2.76158910E+00
+17.12500E-03,+5.47481158E+00,+1.82726132E+00,+2.77145105E+00,+2.73395091E+00
+17.15000E-03,+5.76626887E+00,+8.48052758E+00,+2.77145105E+00,+2.74777000E+00
+17.17500E-03,+5.56526384E+00,+1.98806534E+00,+2.75135055E+00,+2.75405141E+00
+17.20000E-03,+5.74365580E+00,+2.84736182E+00,+2.76768221E+00,+2.77038307E+00
+17.22500E-03,+5.29641963E+00,+523.24124E-03,+2.77145105E+00,+2.73395091E+00
+17.25000E-03,+5.38435932E+00,+2.12876886E+00,+2.75135055E+00,+2.77415191E+00
+17.27500E-03,+5.70345480E+00,+1.38756284E+00,+2.77145105E+00,+2.75405141E+00
+17.30000E-03,+5.59290204E+00,+1.85238695E+00,+2.75135055E+00,+2.77038307E+00
+17.32500E-03,+5.63561560E+00,+8.48052758E+00,+2.77145105E+00,+2.73520719E+00
+17.35000E-03,+4.81149501E+00,+171.48245E-03,+2.76516965E+00,+2.67993081E+00
+17.37500E-03,+4.19591713E+00,+204.14576E-03,+2.75135055E+00,+2.68244337E+00
+17.40000E-03,+3.63310306E+00,+264.44727E-03,+2.75511939E+00,+2.66108659E+00
+17.42500E-03,+3.22355533E+00,+241.83420E-03,+2.79155155E+00,+2.69500619E+00
+17.45000E-03,+2.74868096E+00,+211.68345E-03,+2.77145105E+00,+2.70756900E+00
+17.47500E-03,+2.40948498E+00,+279.52265E-03,+2.77145105E+00,+2.69374990E+00
+17.50000E-03,+2.08033926E+00,+231.78395E-03,+2.78778271E+00,+2.68998106E+00
+17.52500E-03,+1.74616841E+00,+284.54777E-03,+2.77019477E+00,+2.67364940E+00
+17.55000E-03,+1.57028901E+00,+251.88446E-03,+2.77145105E+00,+2.67364940E+00
+17.57500E-03,+1.35923374E+00,+279.52265E-03,+2.76265708E+00,+2.69374990E+00
+17.60000E-03,+1.17330409E+00,+279.52265E-03,+2.77145105E+00,+2.71008156E+00
+17.62500E-03,+1.01501264E+00,+244.34677E-03,+2.75135055E+00,+2.67490568E+00
+17.65000E-03,+899.43475E-03,+251.88446E-03,+2.75763196E+00,+2.69374990E+00
+17.67500E-03,+778.83174E-03,+256.90958E-03,+2.75135055E+00,+2.69374990E+00
+17.70000E-03,+698.42973E-03,+239.32164E-03,+2.77145105E+00,+2.67364940E+00
