x-axis,1,2,3
second,Volt,Volt,Volt
+109.05600E-06,+966.00421E-06,-799.99998E-06,+3.91841028E-03
+109.07200E-06,+966.00421E-06,-942.25939E-06,+3.20711319E-03
+109.08800E-06,+1.14382849E-03,-996.65270E-06,+2.93514665E-03
+109.10400E-06,+1.30073226E-03,-649.37237E-06,+3.60460274E-03
+109.12000E-06,+1.21182012E-03,-398.32635E-06,+3.56276173E-03
+109.13600E-06,+1.31119251E-03,-611.71546E-06,+3.24895419E-03
+109.15200E-06,+1.55700841E-03,-728.87027E-06,+3.24895419E-03
+109.16800E-06,+1.54654816E-03,-808.36818E-06,+3.60460274E-03
+109.18400E-06,+1.55700841E-03,-649.37237E-06,+3.56276173E-03
+109.20000E-06,+1.72437244E-03,-256.06693E-06,+2.89330565E-03
+109.21600E-06,+1.80282432E-03,-486.19245E-06,+2.93514665E-03
+109.23200E-06,+1.80282432E-03,-515.48116E-06,+3.60460274E-03
+109.24800E-06,+1.89173646E-03,-193.30543E-06,+3.56276173E-03
+109.26400E-06,+1.97018834E-03,-415.06275E-06,+3.24895419E-03
+109.28000E-06,+1.97018834E-03,-666.10877E-06,+3.24895419E-03
+109.29600E-06,+1.97018834E-03,-1.09288701E-03,+3.24895419E-03
+109.31200E-06,+1.88127621E-03,-971.54809E-06,+3.60460274E-03
+109.32800E-06,+1.89173646E-03,-674.47697E-06,+3.91841028E-03
+109.34400E-06,+1.88127621E-03,-515.48116E-06,+3.56276173E-03
+109.36000E-06,+1.89173646E-03,-264.43513E-06,+3.24895419E-03
+109.37600E-06,+1.88127621E-03,-691.21337E-06,+3.24895419E-03
+109.39200E-06,+1.98064859E-03,-1.06778240E-03,+3.24895419E-03
+109.40800E-06,+2.04864023E-03,-1.06778240E-03,+3.60460274E-03
+109.42400E-06,+1.88127621E-03,-854.39328E-06,+3.56276173E-03
+109.44000E-06,+1.80282432E-03,-808.36818E-06,+3.24895419E-03
+109.45600E-06,+1.71391218E-03,-720.50207E-06,+3.24895419E-03
+109.47200E-06,+1.63546030E-03,-532.21756E-06,+3.24895419E-03
+109.48800E-06,+1.63546030E-03,-745.60668E-06,+3.24895419E-03
+109.50400E-06,+1.45763603E-03,-720.50207E-06,+3.24895419E-03
+109.52000E-06,+1.12290798E-03,-461.08785E-06,+3.24895419E-03
+109.53600E-06,+1.05491635E-03,-682.84517E-06,+3.60460274E-03
+109.55200E-06,+1.13336823E-03,-578.24266E-06,+3.56276173E-03
+109.56800E-06,+1.31119251E-03,-264.43513E-06,+3.24895419E-03
+109.58400E-06,+1.37918414E-03,-620.08366E-06,+3.24895419E-03
+109.60000E-06,+1.21182012E-03,-649.37237E-06,+3.24895419E-03
+109.61600E-06,+1.31119251E-03,-753.97488E-06,+3.24895419E-03
+109.63200E-06,+1.37918414E-03,-712.13387E-06,+3.24895419E-03
+109.64800E-06,+1.38964439E-03,-682.84517E-06,+3.24895419E-03
+109.66400E-06,+1.20135987E-03,-364.85354E-06,+2.89330565E-03
+109.68000E-06,+1.05491635E-03,-76.15062E-06,+2.57949810E-03
+109.69600E-06,+1.13336823E-03,-264.43513E-06,+2.57949810E-03
+109.71200E-06,+1.22228037E-03,-122.17572E-06,+2.93514665E-03
+109.72800E-06,+1.38964439E-03,-636.82007E-06,+3.24895419E-03
+109.74400E-06,+1.46809628E-03,-988.28450E-06,+3.24895419E-03
+109.76000E-06,+1.64592055E-03,-728.87027E-06,+3.24895419E-03
+109.77600E-06,+1.80282432E-03,-1.09288701E-03,+3.24895419E-03
+109.79200E-06,+1.89173646E-03,-900.41839E-06,+2.89330565E-03
+109.80800E-06,+2.05910048E-03,-611.71546E-06,+2.93514665E-03
+109.82400E-06,+2.31537664E-03,-515.48116E-06,+3.24895419E-03
+109.84000E-06,+2.29445614E-03,-762.34308E-06,+2.89330565E-03
+109.85600E-06,+2.22646450E-03,-1.13054391E-03,+2.93514665E-03
+109.87200E-06,+2.39382852E-03,-996.65270E-06,+2.89330565E-03
+109.88800E-06,+2.56119254E-03,-1.14728031E-03,+2.93514665E-03
+109.90400E-06,+2.55073229E-03,-1.54895394E-03,+3.24895419E-03
+109.92000E-06,+2.38336827E-03,-1.52384934E-03,+3.24895419E-03
+109.93600E-06,+2.30491639E-03,-1.40669453E-03,+2.89330565E-03
+109.95200E-06,+2.30491639E-03,-1.11380751E-03,+2.93514665E-03
+109.96800E-06,+2.30491639E-03,-1.01338910E-03,+3.24895419E-03
+109.98400E-06,+2.30491639E-03,-1.13054391E-03,+2.89330565E-03
+110.00000E-06,+2.30491639E-03,-996.65270E-06,+2.57949810E-03
+110.01600E-06,+2.21600425E-03,-1.36066943E-03,+2.93514665E-03
+110.03200E-06,+2.31537664E-03,-883.68199E-06,+3.24895419E-03
+110.04800E-06,+2.20554400E-03,-628.45186E-06,+3.24895419E-03
+110.06400E-06,+2.14801262E-03,-641.00417E-06,+3.24895419E-03
+110.08000E-06,+2.21600425E-03,-335.56484E-06,+2.89330565E-03
+110.09600E-06,+2.22646450E-03,-540.58576E-06,+2.93514665E-03
+110.11200E-06,+2.12709211E-03,-168.20083E-06,+3.24895419E-03
+110.12800E-06,+2.05910048E-03,-369.03764E-06,+2.89330565E-03
+110.14400E-06,+1.95972809E-03,-435.98325E-06,+2.93514665E-03
+110.16000E-06,+2.15847287E-03,+3.34729E-06,+2.89330565E-03
+110.17600E-06,+2.29445614E-03,-423.43095E-06,+2.93514665E-03
+110.19200E-06,+2.13755236E-03,-88.70292E-06,+3.24895419E-03
+110.20800E-06,+1.95972809E-03,+183.26361E-06,+3.24895419E-03
+110.22400E-06,+1.89173646E-03,-343.93304E-06,+3.24895419E-03
+110.24000E-06,+2.14801262E-03,-461.08785E-06,+3.24895419E-03
+110.25600E-06,+2.12709211E-03,-398.32635E-06,+2.89330565E-03
+110.27200E-06,+2.14801262E-03,-469.45605E-06,+2.57949810E-03
+110.28800E-06,+2.12709211E-03,-745.60668E-06,+2.93514665E-03
+110.30400E-06,+2.14801262E-03,-791.63178E-06,+2.89330565E-03
+110.32000E-06,+2.21600425E-03,-523.84936E-06,+2.93514665E-03
+110.33600E-06,+1.87081596E-03,-896.23429E-06,+3.60460274E-03
+110.35200E-06,+1.72437244E-03,-1.05104600E-03,+3.20711319E-03
+110.36800E-06,+1.89173646E-03,-942.25939E-06,+2.93514665E-03
+110.38400E-06,+1.88127621E-03,-996.65270E-06,+2.53765710E-03
+110.40000E-06,+1.89173646E-03,-862.76149E-06,+2.62133911E-03
+110.41600E-06,+1.88127621E-03,-942.25939E-06,+2.89330565E-03
+110.43200E-06,+1.89173646E-03,-925.52299E-06,+2.57949810E-03
+110.44800E-06,+1.97018834E-03,-1.08451880E-03,+2.93514665E-03
+110.46400E-06,+1.70345193E-03,-979.91630E-06,+3.24895419E-03
+110.48000E-06,+1.37918414E-03,-666.10877E-06,+2.53765710E-03
+110.49600E-06,+1.47855653E-03,-808.36818E-06,+2.26569056E-03
+110.51200E-06,+1.63546030E-03,-862.76149E-06,+2.93514665E-03
+110.52800E-06,+1.72437244E-03,-871.12969E-06,+2.89330565E-03
+110.54400E-06,+1.80282432E-03,-791.63178E-06,+2.57949810E-03
+110.56000E-06,+1.62500005E-03,-666.10877E-06,+2.57949810E-03
+110.57600E-06,+1.55700841E-03,-879.49789E-06,+2.57949810E-03
+110.59200E-06,+1.90219671E-03,-783.26358E-06,+2.93514665E-03
+110.60800E-06,+2.04864023E-03,-745.60668E-06,+2.89330565E-03
+110.62400E-06,+2.05910048E-03,-791.63178E-06,+2.57949810E-03
+110.64000E-06,+2.04864023E-03,-737.23847E-06,+2.57949810E-03
+110.65600E-06,+1.88127621E-03,-1.01338910E-03,+2.93514665E-03
+110.67200E-06,+1.89173646E-03,-917.15479E-06,+3.24895419E-03
+110.68800E-06,+1.79236407E-03,-737.23847E-06,+2.89330565E-03
+110.70400E-06,+1.72437244E-03,-444.35145E-06,+2.93514665E-03
+110.72000E-06,+1.98064859E-03,-272.80333E-06,+2.89330565E-03
+110.73600E-06,+1.87081596E-03,-469.45605E-06,+2.93514665E-03
+110.75200E-06,+1.63546030E-03,-532.21756E-06,+2.89330565E-03
+110.76800E-06,+1.90219671E-03,-532.21756E-06,+2.57949810E-03
+110.78400E-06,+1.78190382E-03,-603.34726E-06,+2.57949810E-03
+110.80000E-06,+1.46809628E-03,-523.84936E-06,+2.22384956E-03
+110.81600E-06,+1.37918414E-03,-540.58576E-06,+2.26569056E-03
+110.83200E-06,+1.38964439E-03,-381.58994E-06,+2.57949810E-03
+110.84800E-06,+1.73483269E-03,-486.19245E-06,+2.57949810E-03
+110.86400E-06,+1.61453980E-03,-444.35145E-06,+2.57949810E-03
+110.88000E-06,+1.30073226E-03,-201.67363E-06,+2.57949810E-03
+110.89600E-06,+1.30073226E-03,-548.95396E-06,+2.57949810E-03
+110.91200E-06,+1.03399585E-03,-302.09204E-06,+2.57949810E-03
+110.92800E-06,+1.06537660E-03,-360.66944E-06,+2.57949810E-03
+110.94400E-06,+1.30073226E-03,-515.48116E-06,+2.57949810E-03
+110.96000E-06,+1.21182012E-03,-406.69455E-06,+2.93514665E-03
+110.97600E-06,+1.31119251E-03,-461.08785E-06,+2.53765710E-03
+110.99200E-06,+1.46809628E-03,-327.19664E-06,+2.26569056E-03
+111.00800E-06,+1.46809628E-03,-548.95396E-06,+2.93514665E-03
+111.02400E-06,+1.29027200E-03,-515.48116E-06,+2.89330565E-03
+111.04000E-06,+1.31119251E-03,-620.08366E-06,+2.57949810E-03
+111.05600E-06,+1.55700841E-03,-791.63178E-06,+2.22384956E-03
+111.07200E-06,+1.90219671E-03,-594.97906E-06,+2.26569056E-03
+111.08800E-06,+1.95972809E-03,-958.99579E-06,+2.57949810E-03
+111.10400E-06,+1.89173646E-03,-1.05104600E-03,+2.57949810E-03
+111.12000E-06,+1.97018834E-03,-657.74057E-06,+2.57949810E-03
+111.13600E-06,+1.88127621E-03,-816.73638E-06,+2.57949810E-03
+111.15200E-06,+1.98064859E-03,-996.65270E-06,+2.57949810E-03
+111.16800E-06,+2.13755236E-03,-1.14728031E-03,+2.93514665E-03
+111.18400E-06,+2.13755236E-03,-1.19330541E-03,+2.53765710E-03
+111.20000E-06,+2.31537664E-03,-1.06778240E-03,+2.26569056E-03
+111.21600E-06,+2.29445614E-03,-1.21004182E-03,+2.93514665E-03
+111.23200E-06,+2.04864023E-03,-1.05104600E-03,+2.89330565E-03
+111.24800E-06,+2.05910048E-03,-942.25939E-06,+2.57949810E-03
+111.26400E-06,+1.87081596E-03,-712.13387E-06,+2.57949810E-03
+111.28000E-06,+1.63546030E-03,-682.84517E-06,+2.57949810E-03
+111.29600E-06,+1.81328457E-03,-1.36066943E-03,+2.93514665E-03
+111.31200E-06,+1.61453980E-03,-1.45271964E-03,+2.53765710E-03
+111.32800E-06,+1.47855653E-03,-1.20167361E-03,+2.26569056E-03
+111.34400E-06,+1.45763603E-03,-917.15479E-06,+2.57949810E-03
+111.36000E-06,+1.03399585E-03,-808.36818E-06,+2.57949810E-03
+111.37600E-06,+887.55233E-06,-1.00502090E-03,+2.93514665E-03
+111.39200E-06,+788.17994E-06,-854.39328E-06,+2.53765710E-03
+111.40800E-06,+720.18831E-06,-1.02175730E-03,+2.26569056E-03
+111.42400E-06,+531.90378E-06,-979.91630E-06,+2.57949810E-03
+111.44000E-06,+385.46026E-06,-594.97906E-06,+2.57949810E-03
+111.45600E-06,+463.91215E-06,-674.47697E-06,+2.57949810E-03
+111.47200E-06,+375.00001E-06,-586.61086E-06,+2.57949810E-03
+111.48800E-06,+296.54813E-06,-398.32635E-06,+2.57949810E-03
+111.50400E-06,+474.37240E-06,-184.93723E-06,+2.57949810E-03
+111.52000E-06,+631.27617E-06,-67.78242E-06,+2.22384956E-03
+111.53600E-06,+631.27617E-06,-130.54392E-06,+2.62133911E-03
+111.55200E-06,+542.36403E-06,+11.71549E-06,+2.89330565E-03
+111.56800E-06,+463.91215E-06,-218.41003E-06,+2.57949810E-03
+111.58400E-06,+819.56069E-06,-247.69873E-06,+2.57949810E-03
+111.60000E-06,+955.54396E-06,-67.78242E-06,+2.93514665E-03
+111.61600E-06,+1.06537660E-03,-343.93304E-06,+2.89330565E-03
+111.63200E-06,+1.47855653E-03,-318.82844E-06,+2.57949810E-03
+111.64800E-06,+1.63546030E-03,-272.80333E-06,+2.57949810E-03
+111.66400E-06,+1.81328457E-03,-398.32635E-06,+2.57949810E-03
+111.68000E-06,+1.79236407E-03,-469.45605E-06,+2.57949810E-03
+111.69600E-06,+1.72437244E-03,-603.34726E-06,+2.57949810E-03
+111.71200E-06,+1.98064859E-03,-452.71965E-06,+2.93514665E-03
+111.72800E-06,+1.87081596E-03,-762.34308E-06,+2.89330565E-03
+111.74400E-06,+1.72437244E-03,-846.02508E-06,+2.93514665E-03
+111.76000E-06,+1.80282432E-03,-532.21756E-06,+2.89330565E-03
+111.77600E-06,+1.80282432E-03,-603.34726E-06,+2.93514665E-03
+111.79200E-06,+1.62500005E-03,-666.10877E-06,+2.89330565E-03
+111.80800E-06,+1.46809628E-03,-879.49789E-06,+2.57949810E-03
+111.82400E-06,+1.64592055E-03,-1.21004182E-03,+2.57949810E-03
+111.84000E-06,+1.71391218E-03,-908.78659E-06,+2.57949810E-03
+111.85600E-06,+1.54654816E-03,-887.86609E-06,+2.22384956E-03
+111.87200E-06,+1.46809628E-03,-917.15479E-06,+2.26569056E-03
+111.88800E-06,+1.55700841E-03,-1.09288701E-03,+2.57949810E-03
+111.90400E-06,+1.45763603E-03,-1.11380751E-03,+2.22384956E-03
+111.92000E-06,+1.21182012E-03,-728.87027E-06,+2.62133911E-03
+111.93600E-06,+1.22228037E-03,-950.62759E-06,+2.89330565E-03
+111.95200E-06,+1.21182012E-03,-988.28450E-06,+2.57949810E-03
+111.96800E-06,+1.31119251E-03,-799.99998E-06,+2.57949810E-03
+111.98400E-06,+1.55700841E-03,-871.12969E-06,+2.57949810E-03
+112.00000E-06,+1.45763603E-03,-862.76149E-06,+2.57949810E-03
+112.01600E-06,+1.56746867E-03,-871.12969E-06,+2.22384956E-03
+112.03200E-06,+1.62500005E-03,-720.50207E-06,+2.26569056E-03
+112.04800E-06,+1.64592055E-03,-674.47697E-06,+2.57949810E-03
+112.06400E-06,+1.98064859E-03,-799.99998E-06,+2.57949810E-03
+112.08000E-06,+2.22646450E-03,-871.12969E-06,+2.57949810E-03
+112.09600E-06,+2.03817998E-03,-933.89119E-06,+2.57949810E-03
+112.11200E-06,+1.98064859E-03,-720.50207E-06,+2.57949810E-03
+112.12800E-06,+2.22646450E-03,-816.73638E-06,+2.93514665E-03
+112.14400E-06,+2.30491639E-03,-641.00417E-06,+2.53765710E-03
+112.16000E-06,+2.30491639E-03,-264.43513E-06,+2.26569056E-03
+112.17600E-06,+2.30491639E-03,-477.82425E-06,+2.57949810E-03
+112.19200E-06,+2.39382852E-03,-666.10877E-06,+2.93514665E-03
+112.20800E-06,+2.29445614E-03,-879.49789E-06,+2.89330565E-03
+112.22400E-06,+1.95972809E-03,-783.26358E-06,+2.22384956E-03
+112.24000E-06,+1.89173646E-03,-318.82844E-06,+1.91004202E-03
+112.25600E-06,+1.97018834E-03,-415.06275E-06,+2.62133911E-03
+112.27200E-06,+2.05910048E-03,-452.71965E-06,+2.53765710E-03
+112.28800E-06,+1.95972809E-03,-620.08366E-06,+2.26569056E-03
+112.30400E-06,+1.71391218E-03,-791.63178E-06,+2.57949810E-03
+112.32000E-06,+1.54654816E-03,-594.97906E-06,+2.22384956E-03
+112.33600E-06,+1.55700841E-03,-816.73638E-06,+2.26569056E-03
+112.35200E-06,+1.54654816E-03,-712.13387E-06,+2.22384956E-03
+112.36800E-06,+1.46809628E-03,-611.71546E-06,+2.26569056E-03
+112.38400E-06,+1.55700841E-03,-444.35145E-06,+2.57949810E-03
+112.40000E-06,+1.72437244E-03,-130.54392E-06,+2.22384956E-03
+112.41600E-06,+1.62500005E-03,-415.06275E-06,+1.91004202E-03
+112.43200E-06,+1.64592055E-03,-594.97906E-06,+2.26569056E-03
+112.44800E-06,+1.71391218E-03,-745.60668E-06,+2.22384956E-03
+112.46400E-06,+1.81328457E-03,-578.24266E-06,+2.26569056E-03
+112.48000E-06,+1.79236407E-03,-193.30543E-06,+2.57949810E-03
+112.49600E-06,+1.81328457E-03,-343.93304E-06,+2.22384956E-03
+112.51200E-06,+2.05910048E-03,-247.69873E-06,+2.26569056E-03
+112.52800E-06,+1.95972809E-03,-352.30124E-06,+2.57949810E-03
+112.54400E-06,+1.62500005E-03,-523.84936E-06,+2.57949810E-03
+112.56000E-06,+1.73483269E-03,-825.10458E-06,+2.22384956E-03
+112.57600E-06,+1.79236407E-03,-1.34393303E-03,+1.91004202E-03
+112.59200E-06,+1.72437244E-03,-971.54809E-06,+2.26569056E-03
+112.60800E-06,+1.71391218E-03,-1.03012550E-03,+2.57949810E-03
+112.62400E-06,+1.54654816E-03,-1.04267780E-03,+2.22384956E-03
+112.64000E-06,+1.46809628E-03,-950.62759E-06,+2.26569056E-03
+112.65600E-06,+1.37918414E-03,-1.05941420E-03,+2.57949810E-03
+112.67200E-06,+1.38964439E-03,-578.24266E-06,+2.22384956E-03
+112.68800E-06,+1.37918414E-03,-833.47278E-06,+2.26569056E-03
+112.70400E-06,+1.30073226E-03,-979.91630E-06,+2.57949810E-03
+112.72000E-06,+1.47855653E-03,-666.10877E-06,+2.57949810E-03
+112.73600E-06,+1.36872389E-03,-594.97906E-06,+2.22384956E-03
+112.75200E-06,+1.13336823E-03,-389.95814E-06,+1.91004202E-03
+112.76800E-06,+1.04445610E-03,-762.34308E-06,+2.26569056E-03
+112.78400E-06,+1.05491635E-03,-1.05941420E-03,+2.57949810E-03
+112.80000E-06,+1.04445610E-03,-1.00502090E-03,+2.57949810E-03
+112.81600E-06,+1.14382849E-03,-783.26358E-06,+2.57949810E-03
+112.83200E-06,+1.30073226E-03,-247.69873E-06,+2.22384956E-03
+112.84800E-06,+1.38964439E-03,-565.69036E-06,+1.91004202E-03
+112.86400E-06,+1.55700841E-03,-1.13891211E-03,+2.26569056E-03
+112.88000E-06,+1.36872389E-03,-703.76567E-06,+2.57949810E-03
+112.89600E-06,+1.40010464E-03,-477.82425E-06,+2.57949810E-03
+112.91200E-06,+1.54654816E-03,-381.58994E-06,+2.22384956E-03
+112.92800E-06,+1.29027200E-03,-486.19245E-06,+1.91004202E-03
+112.94400E-06,+1.31119251E-03,-657.74057E-06,+2.26569056E-03
+112.96000E-06,+1.37918414E-03,-674.47697E-06,+2.57949810E-03
+112.97600E-06,+1.38964439E-03,-515.48116E-06,+2.57949810E-03
+112.99200E-06,+1.46809628E-03,-193.30543E-06,+2.57949810E-03
+113.00800E-06,+1.37918414E-03,-912.97069E-06,+2.57949810E-03
+113.02400E-06,+1.30073226E-03,-749.79078E-06,+2.57949810E-03
+113.04000E-06,+1.21182012E-03,+3.34729E-06,+2.57949810E-03
+113.05600E-06,+1.22228037E-03,-494.56065E-06,+2.57949810E-03
+113.07200E-06,+1.21182012E-03,-507.11295E-06,+2.57949810E-03
+113.08800E-06,+1.40010464E-03,-770.71128E-06,+2.57949810E-03
+113.10400E-06,+1.27981175E-03,-1.05104600E-03,+2.22384956E-03
+113.12000E-06,+1.14382849E-03,-373.22174E-06,+2.26569056E-03
+113.13600E-06,+1.38964439E-03,-494.56065E-06,+2.57949810E-03
+113.15200E-06,+1.46809628E-03,-720.50207E-06,+2.22384956E-03
+113.16800E-06,+1.64592055E-03,-674.47697E-06,+1.91004202E-03
+113.18400E-06,+1.62500005E-03,-799.99998E-06,+2.26569056E-03
+113.20000E-06,+1.73483269E-03,-586.61086E-06,+2.22384956E-03
+113.21600E-06,+1.88127621E-03,-825.10458E-06,+1.91004202E-03
+113.23200E-06,+1.98064859E-03,-846.02508E-06,+1.91004202E-03
+113.24800E-06,+2.31537664E-03,-745.60668E-06,+2.26569056E-03
+113.26400E-06,+2.73901682E-03,-1.14728031E-03,+2.22384956E-03
+113.28000E-06,+2.79654820E-03,-979.91630E-06,+1.91004202E-03
+113.29600E-06,+2.72855657E-03,-879.49789E-06,+2.26569056E-03
+113.31200E-06,+2.98483272E-03,-996.65270E-06,+2.22384956E-03
+113.32800E-06,+2.96391222E-03,-1.00502090E-03,+1.91004202E-03
+113.34400E-06,+3.07374486E-03,-569.87446E-06,+2.26569056E-03
+113.36000E-06,+3.04236411E-03,-343.93304E-06,+2.57949810E-03
+113.37600E-06,+2.80700845E-03,-745.60668E-06,+2.22384956E-03
+113.39200E-06,+2.80700845E-03,-720.50207E-06,+1.91004202E-03
+113.40800E-06,+2.89592059E-03,-887.86609E-06,+1.91004202E-03
+113.42400E-06,+2.88546034E-03,-1.13054391E-03,+2.26569056E-03
+113.44000E-06,+2.54027204E-03,-641.00417E-06,+2.22384956E-03
+113.45600E-06,+2.30491639E-03,-548.95396E-06,+2.26569056E-03
+113.47200E-06,+2.21600425E-03,-586.61086E-06,+2.57949810E-03
+113.48800E-06,+2.04864023E-03,-825.10458E-06,+2.22384956E-03
+113.50400E-06,+1.97018834E-03,-846.02508E-06,+2.26569056E-03
+113.52000E-06,+1.88127621E-03,-887.86609E-06,+2.22384956E-03
+113.53600E-06,+1.80282432E-03,-846.02508E-06,+1.91004202E-03
+113.55200E-06,+1.89173646E-03,-603.34726E-06,+2.26569056E-03
+113.56800E-06,+1.97018834E-03,-808.36818E-06,+2.57949810E-03
+113.58400E-06,+2.14801262E-03,-933.89119E-06,+1.86820101E-03
+113.60000E-06,+2.39382852E-03,-1.07615060E-03,+1.59623448E-03
+113.61600E-06,+2.29445614E-03,-1.55732215E-03,+1.91004202E-03
+113.63200E-06,+2.40428877E-03,-1.23096232E-03,+2.26569056E-03
+113.64800E-06,+2.55073229E-03,-666.10877E-06,+2.22384956E-03
+113.66400E-06,+2.65010468E-03,-808.36818E-06,+1.91004202E-03
+113.68000E-06,+2.89592059E-03,-578.24266E-06,+1.55439347E-03
+113.69600E-06,+3.15219675E-03,-406.69455E-06,+1.59623448E-03
+113.71200E-06,+3.39801265E-03,-603.34726E-06,+2.26569056E-03
+113.72800E-06,+3.56537668E-03,-879.49789E-06,+2.22384956E-03
+113.74400E-06,+3.55491642E-03,-783.26358E-06,+1.91004202E-03
+113.76000E-06,+3.65428881E-03,-887.86609E-06,+2.26569056E-03
+113.77600E-06,+3.63336831E-03,-988.28450E-06,+2.22384956E-03
+113.79200E-06,+3.47646454E-03,-515.48116E-06,+1.91004202E-03
+113.80800E-06,+3.47646454E-03,-620.08366E-06,+2.62133911E-03
+113.82400E-06,+3.29864027E-03,-933.89119E-06,+2.53765710E-03
+113.84000E-06,+3.14173650E-03,-933.89119E-06,+2.26569056E-03
+113.85600E-06,+3.14173650E-03,-1.00502090E-03,+2.22384956E-03
+113.87200E-06,+2.96391222E-03,-498.74475E-06,+1.91004202E-03
+113.88800E-06,+2.45135991E-03,-707.94977E-06,+2.26569056E-03
+113.90400E-06,+2.04864023E-03,-1.33556483E-03,+2.22384956E-03
+113.92000E-06,+2.05910048E-03,-979.91630E-06,+1.91004202E-03
+113.93600E-06,+1.78190382E-03,-808.36818E-06,+2.26569056E-03
+113.95200E-06,+1.64592055E-03,-649.37237E-06,+2.57949810E-03
+113.96800E-06,+1.53608791E-03,-753.97488E-06,+2.22384956E-03
+113.98400E-06,+1.30073226E-03,-1.13891211E-03,+2.26569056E-03
+114.00000E-06,+1.38964439E-03,-774.89538E-06,+2.57949810E-03
+114.01600E-06,+1.20135987E-03,-611.71546E-06,+2.22384956E-03
+114.03200E-06,+1.05491635E-03,-515.48116E-06,+2.26569056E-03
+114.04800E-06,+1.13336823E-03,-548.95396E-06,+2.57949810E-03
+114.06400E-06,+1.22228037E-03,-373.22174E-06,+2.22384956E-03
+114.08000E-06,+1.30073226E-03,-423.43095E-06,+1.91004202E-03
+114.09600E-06,+1.30073226E-03,-1.08451880E-03,+1.55439347E-03
+114.11200E-06,+1.38964439E-03,-695.39747E-06,+1.95188302E-03
+114.12800E-06,+1.46809628E-03,-343.93304E-06,+2.22384956E-03
+114.14400E-06,+1.55700841E-03,-603.34726E-06,+1.91004202E-03
+114.16000E-06,+1.81328457E-03,-452.71965E-06,+2.26569056E-03
+114.17600E-06,+1.97018834E-03,-691.21337E-06,+2.22384956E-03
+114.19200E-06,+2.05910048E-03,-641.00417E-06,+1.91004202E-03
+114.20800E-06,+2.04864023E-03,-548.95396E-06,+1.91004202E-03
+114.22400E-06,+1.97018834E-03,-586.61086E-06,+1.91004202E-03
+114.24000E-06,+1.97018834E-03,-327.19664E-06,+1.91004202E-03
+114.25600E-06,+1.97018834E-03,-548.95396E-06,+2.26569056E-03
+114.27200E-06,+1.88127621E-03,-657.74057E-06,+2.22384956E-03
+114.28800E-06,+1.71391218E-03,-1.17238491E-03,+1.91004202E-03
+114.30400E-06,+1.72437244E-03,-1.45271964E-03,+2.26569056E-03
+114.32000E-06,+1.62500005E-03,-917.15479E-06,+2.22384956E-03
+114.33600E-06,+1.29027200E-03,-666.10877E-06,+2.26569056E-03
+114.35200E-06,+1.13336823E-03,-523.84936E-06,+2.22384956E-03
+114.36800E-06,+1.31119251E-03,-469.45605E-06,+2.26569056E-03
+114.38400E-06,+1.37918414E-03,-887.86609E-06,+2.57949810E-03
+114.40000E-06,+1.21182012E-03,-917.15479E-06,+2.93514665E-03
+114.41600E-06,+1.22228037E-03,-737.23847E-06,+2.53765710E-03
+114.43200E-06,+1.03399585E-03,-515.48116E-06,+2.26569056E-03
+114.44800E-06,+1.15428874E-03,-620.08366E-06,+2.57949810E-03
+114.46400E-06,+1.29027200E-03,-791.63178E-06,+2.57949810E-03
+114.48000E-06,+1.04445610E-03,-666.10877E-06,+2.57949810E-03
+114.49600E-06,+1.05491635E-03,-879.49789E-06,+2.22384956E-03
+114.51200E-06,+1.04445610E-03,-712.13387E-06,+1.91004202E-03
+114.52800E-06,+1.32165276E-03,-753.97488E-06,+1.91004202E-03
+114.54400E-06,+1.45763603E-03,-712.13387E-06,+2.26569056E-03
+114.56000E-06,+1.38964439E-03,-469.45605E-06,+2.22384956E-03
+114.57600E-06,+1.55700841E-03,-674.47697E-06,+1.91004202E-03
+114.59200E-06,+1.54654816E-03,-728.87027E-06,+2.26569056E-03
+114.60800E-06,+1.46809628E-03,-523.84936E-06,+2.22384956E-03
+114.62400E-06,+1.46809628E-03,-611.71546E-06,+2.26569056E-03
+114.64000E-06,+1.37918414E-03,-728.87027E-06,+2.22384956E-03
+114.65600E-06,+1.30073226E-03,-879.49789E-06,+1.91004202E-03
+114.67200E-06,+1.30073226E-03,-783.26358E-06,+1.91004202E-03
+114.68800E-06,+1.21182012E-03,-603.34726E-06,+1.91004202E-03
+114.70400E-06,+1.04445610E-03,-452.71965E-06,+2.26569056E-03
+114.72000E-06,+966.00421E-06,-335.56484E-06,+1.86820101E-03
+114.73600E-06,+966.00421E-06,-540.58576E-06,+1.59623448E-03
+114.75200E-06,+877.09208E-06,-452.71965E-06,+1.91004202E-03
+114.76800E-06,+976.46446E-06,-548.95396E-06,+2.26569056E-03
+114.78400E-06,+955.54396E-06,-515.48116E-06,+1.86820101E-03
+114.80000E-06,+709.72805E-06,-193.30543E-06,+1.59623448E-03
+114.81600E-06,+809.10044E-06,-272.80333E-06,+1.91004202E-03
+114.83200E-06,+1.14382849E-03,-256.06693E-06,+1.91004202E-03
+114.84800E-06,+1.12290798E-03,-486.19245E-06,+1.91004202E-03
+114.86400E-06,+877.09208E-06,-586.61086E-06,+2.26569056E-03
+114.88000E-06,+798.64019E-06,-540.58576E-06,+2.57949810E-03
+114.89600E-06,+798.64019E-06,-950.62759E-06,+2.22384956E-03
+114.91200E-06,+976.46446E-06,-1.05941420E-03,+1.91004202E-03
