Time,Oven T,Chamber T,Oven output
2021-12-12 6:27:58,180.0,177.3,15
2021-12-12 6:30:03,180.0,177.29,11
2021-12-12 6:32:07,180.0,177.33,9
2021-12-12 6:34:12,180.0,177.38,11
2021-12-12 6:36:17,180.0,177.61,9
2021-12-12 6:38:21,180.0,177.2,10
2021-12-12 6:40:26,180.0,177.5,15
2021-12-12 6:42:31,180.0,177.48,11
2021-12-12 6:44:35,180.0,177.36,12
2021-12-12 6:46:40,180.0,177.41,12
2021-12-12 6:48:44,180.0,177.54,16
2021-12-12 6:50:49,180.0,177.32,12
2021-12-12 6:52:54,180.0,177.37,14
2021-12-12 6:54:58,180.0,177.55,11
2021-12-12 6:57:03,180.0,177.55,13
2021-12-12 6:59:07,180.0,177.43,12
2021-12-12 7:01:12,180.0,177.51,10
2021-12-12 7:03:17,180.0,177.65,15
2021-12-12 7:05:21,180.0,177.32,17
2021-12-12 7:07:26,180.0,177.68,13
2021-12-12 7:09:31,180.0,177.55,13
2021-12-12 7:11:36,180.0,177.57,16
2021-12-12 7:13:41,180.0,177.61,13
2021-12-12 7:15:46,180.0,177.64,12
2021-12-12 7:17:50,180.0,177.49,12
2021-12-12 7:19:55,180.0,177.67,13
2021-12-12 7:22:00,180.0,177.64,15
2021-12-12 7:24:04,180.0,177.53,13
2021-12-12 7:26:09,180.0,177.69,14
2021-12-12 7:28:14,180.0,177.79,12
2021-12-12 7:30:18,179.9,177.51,18
2021-12-12 7:32:23,180.0,177.55,13
2021-12-12 7:34:28,180.0,177.81,12
2021-12-12 7:36:32,180.0,177.6,13
2021-12-12 7:38:37,180.0,177.44,14
2021-12-12 7:40:42,180.0,177.79,9
2021-12-12 7:42:46,180.0,177.62,12
2021-12-12 7:44:51,180.0,177.48,12
2021-12-12 7:46:55,180.0,177.64,9
2021-12-12 7:49:00,180.0,177.61,13
2021-12-12 7:51:05,180.0,177.56,11
2021-12-12 7:53:09,180.0,177.67,11
2021-12-12 7:55:14,180.0,177.83,12
2021-12-12 7:57:18,180.0,177.62,16
2021-12-12 7:59:23,180.0,177.85,11
2021-12-12 8:01:28,180.0,177.88,10
2021-12-12 8:03:32,180.0,177.74,11
2021-12-12 8:05:37,180.0,177.84,10
2021-12-12 8:07:42,180.0,177.79,10
2021-12-12 8:09:46,180.0,177.58,11
2021-12-12 8:11:51,180.0,177.84,8
2021-12-12 8:13:56,180.0,177.87,10
2021-12-12 8:16:00,180.0,177.74,10
2021-12-12 8:18:05,180.0,177.7,16
2021-12-12 8:20:09,180.0,177.78,17
2021-12-12 8:22:14,180.0,177.54,11
2021-12-12 8:24:19,180.0,177.87,10
2021-12-12 8:26:23,180.0,178.07,13
2021-12-12 8:28:28,180.0,177.59,13
2021-12-12 8:30:33,180.0,177.72,14
2021-12-12 8:32:38,180.0,177.85,11
2021-12-12 8:34:42,180.0,177.86,12
2021-12-12 8:36:47,180.0,177.82,10
2021-12-12 8:38:52,180.0,177.9,11
2021-12-12 8:40:56,180.0,177.91,15
2021-12-12 8:43:01,180.0,177.69,4
2021-12-12 8:45:06,180.0,177.95,11
2021-12-12 8:47:11,180.0,177.89,15
2021-12-12 8:49:15,180.0,177.87,13
2021-12-12 8:51:20,179.9,177.73,19
2021-12-12 8:53:24,180.0,178.02,15
2021-12-12 8:55:29,180.0,177.78,13
2021-12-12 8:57:34,180.0,177.85,14
2021-12-12 8:59:38,180.0,178.16,13
2021-12-12 9:01:43,180.0,177.8,12
2021-12-12 9:03:47,180.0,177.86,8
2021-12-12 9:05:52,180.0,178.15,10
2021-12-12 9:07:57,180.0,178.01,11
2021-12-12 9:10:01,179.9,177.9,21
2021-12-12 9:12:06,180.0,177.95,13
2021-12-12 9:14:11,180.0,178.04,15
2021-12-12 9:16:15,180.0,177.79,9
2021-12-12 9:18:20,180.0,177.92,16
2021-12-12 9:20:24,180.0,178.08,11
2021-12-12 9:22:29,180.0,177.73,12
2021-12-12 9:24:34,180.0,177.68,9
2021-12-12 9:26:38,180.0,178.09,14
2021-12-12 9:28:43,180.0,178.0,8
2021-12-12 9:30:48,180.0,177.91,14
2021-12-12 9:32:53,180.0,177.93,9
2021-12-12 9:34:57,180.0,178.05,12
2021-12-12 9:37:02,180.0,177.8,12
2021-12-12 9:39:07,180.0,178.09,13
2021-12-12 9:41:12,180.0,178.15,14
2021-12-12 9:43:16,180.0,177.93,13
2021-12-12 9:45:21,180.0,177.93,16
2021-12-12 9:47:25,180.0,178.15,9
2021-12-12 9:49:30,180.0,177.94,13
2021-12-12 9:51:35,180.0,178.0,10
2021-12-12 9:53:39,180.0,178.06,11
2021-12-12 9:55:44,180.0,177.99,10
2021-12-12 9:57:49,180.0,177.89,13
2021-12-12 9:59:54,180.0,178.05,12
2021-12-12 10:01:58,180.0,178.08,11
2021-12-12 10:04:03,180.0,177.97,18
2021-12-12 10:06:08,180.0,178.14,13
2021-12-12 10:08:12,180.0,178.15,13
2021-12-12 10:10:17,180.0,177.81,11
2021-12-12 10:12:22,180.0,177.89,12
2021-12-12 10:14:26,180.0,178.12,13
2021-12-12 10:16:31,180.0,178.21,10
2021-12-12 10:18:35,180.0,178.03,19
2021-12-12 10:20:40,180.0,178.2,12
2021-12-12 10:22:45,180.0,178.03,14
2021-12-12 10:24:49,180.0,177.87,10
2021-12-12 10:26:54,179.9,178.1,14
2021-12-12 10:28:59,180.0,178.17,14
2021-12-12 10:31:03,180.0,177.97,10
2021-12-12 10:33:08,180.0,178.18,10
2021-12-12 10:35:13,180.0,178.14,11
2021-12-12 10:37:18,180.0,178.05,15
2021-12-12 10:39:22,180.0,178.01,9
2021-12-12 10:41:27,180.0,178.2,13
2021-12-12 10:43:32,180.0,178.04,10
2021-12-12 10:45:36,180.0,177.92,13
2021-12-12 10:47:41,180.0,178.05,11
2021-12-12 10:49:46,180.0,178.18,12
2021-12-12 10:51:50,180.0,177.95,10
2021-12-12 10:53:55,180.0,178.21,13
2021-12-12 10:56:00,180.0,178.21,13
2021-12-12 10:58:04,180.0,178.1,9
2021-12-12 11:00:09,180.0,178.07,16
2021-12-12 11:02:14,180.0,178.15,11
2021-12-12 11:04:18,180.0,177.96,16
2021-12-12 11:06:23,180.0,178.03,13
2021-12-12 11:08:28,180.0,178.19,13
2021-12-12 11:10:32,180.0,178.24,12
2021-12-12 11:12:37,180.0,178.0,11
2021-12-12 11:14:42,180.0,178.03,13
2021-12-12 11:16:46,180.0,178.2,13
2021-12-12 11:18:51,180.0,178.07,11
2021-12-12 11:20:55,180.0,178.2,8
2021-12-12 11:23:00,180.0,178.26,17
2021-12-12 11:25:05,180.0,178.22,11
2021-12-12 11:27:09,180.0,178.06,8
2021-12-12 11:29:14,180.0,178.24,11
2021-12-12 11:31:19,180.0,178.29,10
2021-12-12 11:33:24,180.0,178.05,15
2021-12-12 11:35:28,180.0,178.29,8
2021-12-12 11:37:33,180.0,178.27,11
2021-12-12 11:39:38,180.0,178.24,14
2021-12-12 11:41:42,180.0,178.12,7
2021-12-12 11:43:47,180.0,178.22,15
2021-12-12 11:45:52,180.0,178.34,11
2021-12-12 11:47:56,180.0,178.1,10
2021-12-12 11:50:01,180.0,178.2,12
2021-12-12 11:52:06,180.0,178.17,14
2021-12-12 11:54:10,180.0,178.21,15
2021-12-12 11:56:15,180.0,178.08,11
2021-12-12 11:58:20,180.0,178.42,10
2021-12-12 12:00:24,180.0,178.33,11
2021-12-12 12:02:29,180.0,178.0,11
2021-12-12 12:04:33,180.0,178.24,16
2021-12-12 12:06:38,180.0,178.35,15
2021-12-12 12:08:43,180.0,178.22,10
2021-12-12 12:10:47,180.0,178.19,10
2021-12-12 12:12:52,180.0,178.41,15
2021-12-12 12:14:57,180.0,177.99,11
2021-12-12 12:17:01,180.0,178.28,12
2021-12-12 12:19:06,180.0,178.31,13
2021-12-12 12:21:10,180.0,178.27,16
2021-12-12 12:23:15,180.0,178.18,15
2021-12-12 12:25:20,179.9,178.34,18
2021-12-12 12:27:24,180.0,178.33,12
2021-12-12 12:29:29,180.0,178.22,13
2021-12-12 12:31:33,180.0,178.28,14
2021-12-12 12:33:38,180.0,178.33,17
2021-12-12 12:35:43,179.9,178.17,13
2021-12-12 12:37:48,180.0,178.23,12
2021-12-12 12:39:52,180.0,178.51,11
2021-12-12 12:41:57,180.0,178.39,14
2021-12-12 12:44:02,180.0,178.21,11
2021-12-12 12:46:07,180.0,178.22,15
2021-12-12 12:48:12,180.0,178.48,10
2021-12-12 12:50:16,179.9,178.15,21
2021-12-12 12:52:21,179.9,178.19,18
2021-12-12 12:54:25,180.0,178.34,8
2021-12-12 12:56:30,180.0,178.38,12
2021-12-12 12:58:35,180.0,178.23,9
2021-12-12 13:00:39,180.0,178.28,11
2021-12-12 13:02:44,180.0,178.33,12
2021-12-12 13:04:49,180.0,178.26,15
2021-12-12 13:06:53,180.0,178.28,12
2021-12-12 13:08:58,180.0,178.33,15
2021-12-12 13:11:03,180.1,178.16,5
2021-12-12 13:13:07,180.0,178.2,13
2021-12-12 13:15:12,180.0,178.25,10
2021-12-12 13:17:17,180.0,178.29,13
2021-12-12 13:19:21,180.0,178.36,12
2021-12-12 13:21:26,180.0,178.08,14
2021-12-12 13:23:30,180.0,178.35,14
2021-12-12 13:25:35,180.0,178.52,11
2021-12-12 13:27:40,180.0,178.22,11
2021-12-12 13:29:44,180.0,178.04,10
2021-12-12 13:31:49,180.0,178.33,19
2021-12-12 13:33:54,180.0,178.38,10
2021-12-12 13:35:58,180.0,178.19,10
2021-12-12 13:38:03,180.0,178.42,9
2021-12-12 13:40:08,180.0,178.52,13
2021-12-12 13:42:12,180.0,178.26,9
2021-12-12 13:44:17,180.0,178.38,9
2021-12-12 13:46:22,180.0,178.49,11
2021-12-12 13:48:26,180.0,178.31,10
2021-12-12 13:50:31,180.0,178.2,10
2021-12-12 13:52:36,180.0,178.27,10
2021-12-12 13:54:40,180.0,178.41,11
2021-12-12 13:56:45,180.0,178.21,13
2021-12-12 13:58:50,180.0,178.13,6
2021-12-12 14:00:54,180.0,178.37,14
2021-12-12 14:02:59,179.9,178.35,17
2021-12-12 14:05:03,180.0,178.15,10
2021-12-12 14:07:08,180.0,178.36,11
2021-12-12 14:09:13,180.0,178.46,12
2021-12-12 14:11:17,180.0,178.46,12
2021-12-12 14:13:22,180.0,178.42,13
2021-12-12 14:15:27,180.0,178.27,10
2021-12-12 14:17:31,180.0,178.52,14
2021-12-12 14:19:36,180.0,178.38,13
2021-12-12 14:21:41,180.0,178.3,7
2021-12-12 14:23:45,180.0,178.4,10
2021-12-12 14:25:50,180.0,178.36,14
2021-12-12 14:27:55,180.0,178.2,14
2021-12-12 14:29:59,180.0,178.42,13
2021-12-12 14:32:04,180.0,178.5,8
2021-12-12 14:34:09,180.0,178.21,15
2021-12-12 14:36:13,180.0,178.34,13
2021-12-12 14:38:18,180.0,178.33,12
2021-12-12 14:40:23,180.0,178.35,10
2021-12-12 14:42:27,180.0,178.32,9
2021-12-12 14:44:32,180.0,178.39,12
2021-12-12 14:46:36,180.0,178.56,13
2021-12-12 14:48:41,180.0,178.2,10
2021-12-12 14:50:46,180.0,178.37,13
2021-12-12 14:52:50,180.0,178.18,8
2021-12-12 14:54:55,180.0,178.47,13
2021-12-12 14:57:00,180.0,178.3,11
2021-12-12 14:59:04,180.0,178.39,14
2021-12-12 15:01:09,180.1,178.45,10
2021-12-12 15:03:14,180.0,178.47,14
2021-12-12 15:05:18,180.0,178.24,11
2021-12-12 15:07:23,180.0,178.41,16
2021-12-12 15:09:28,180.0,178.43,10
2021-12-12 15:11:32,180.0,178.32,15
2021-12-12 15:13:37,180.0,178.33,9
2021-12-12 15:15:42,180.0,178.47,12
2021-12-12 15:17:46,180.0,178.25,11
2021-12-12 15:19:51,180.0,178.36,9
2021-12-12 15:21:56,180.0,178.47,14
2021-12-12 15:24:00,180.0,178.38,7
2021-12-12 15:26:05,180.0,178.36,8
2021-12-12 15:28:10,180.0,178.44,13
2021-12-12 15:30:14,180.0,178.42,11
2021-12-12 15:32:19,180.0,178.47,11
2021-12-12 15:34:24,180.0,178.31,15
2021-12-12 15:36:29,180.0,178.42,14
2021-12-12 15:38:33,180.0,178.43,10
2021-12-12 15:40:38,180.0,178.36,8
2021-12-12 15:42:43,180.0,178.31,10
2021-12-12 15:44:48,180.0,178.5,12
2021-12-12 15:46:52,180.0,178.39,17
2021-12-12 15:48:57,180.0,178.26,14
2021-12-12 15:51:02,180.0,178.48,11
2021-12-12 15:53:06,180.0,178.54,14
2021-12-12 15:55:11,180.0,178.3,12
2021-12-12 15:57:16,180.0,178.34,11
2021-12-12 15:59:20,180.0,178.48,17
2021-12-12 16:01:25,180.0,178.49,16
2021-12-12 16:03:30,180.0,178.27,16
2021-12-12 16:05:34,180.0,178.38,16
2021-12-12 16:07:39,180.0,178.4,9
2021-12-12 16:09:44,180.0,178.46,14
2021-12-12 16:11:48,179.9,178.41,15
2021-12-12 16:13:53,180.0,178.47,12
2021-12-12 16:15:57,180.0,178.34,12
2021-12-12 16:18:02,180.0,178.24,11
2021-12-12 16:20:06,180.0,178.5,11
2021-12-12 16:22:11,180.0,178.39,11
2021-12-12 16:24:16,180.0,178.3,11
2021-12-12 16:26:20,180.0,178.29,10
2021-12-12 16:28:25,180.1,178.3,8
2021-12-12 16:30:30,180.0,178.26,9
2021-12-12 16:32:35,180.0,178.3,13
2021-12-12 16:34:39,180.0,178.41,14
2021-12-12 16:36:44,180.0,178.35,14
2021-12-12 16:38:49,180.0,178.35,10
2021-12-12 16:40:53,180.0,178.34,13
2021-12-12 16:42:58,180.0,178.39,11
2021-12-12 16:45:03,180.0,178.27,10
2021-12-12 16:47:07,180.0,178.41,9
2021-12-12 16:49:12,180.0,178.31,13
2021-12-12 16:51:17,180.0,178.36,11
2021-12-12 16:53:21,180.0,178.48,12
2021-12-12 16:55:26,180.0,178.39,13
2021-12-12 16:57:31,180.0,178.38,12
2021-12-12 16:59:35,180.0,178.37,9
2021-12-12 17:01:40,180.0,178.36,10
2021-12-12 17:03:45,180.0,178.5,8
2021-12-12 17:05:49,180.0,178.24,11
2021-12-12 17:07:54,180.0,178.42,15
2021-12-12 17:09:59,180.0,178.25,11
2021-12-12 17:12:03,180.0,178.05,14
2021-12-12 17:14:08,180.0,178.33,10
2021-12-12 17:16:13,180.0,178.52,16
2021-12-12 17:18:17,180.0,178.49,9
2021-12-12 17:20:22,180.0,178.35,12
2021-12-12 17:22:27,180.0,178.4,17
2021-12-12 17:24:31,180.0,178.49,10
2021-12-12 17:26:36,180.0,178.2,11
2021-12-12 17:28:41,180.0,178.27,12
2021-12-12 17:30:45,180.0,178.45,12
2021-12-12 17:32:50,180.0,178.16,12
2021-12-12 17:34:55,180.0,178.37,8
2021-12-12 17:36:59,180.0,178.54,9
2021-12-12 17:39:04,180.0,178.43,10
2021-12-12 17:41:09,180.0,178.21,10
2021-12-12 17:43:13,180.0,178.23,15
2021-12-12 17:45:18,180.0,178.55,12
2021-12-12 17:47:23,180.0,178.37,11
2021-12-12 17:49:27,180.0,178.46,14
2021-12-12 17:51:32,180.0,178.51,16
2021-12-12 17:53:37,180.0,178.3,13
2021-12-12 17:55:41,180.0,178.35,10
2021-12-12 17:57:46,180.0,178.56,13
2021-12-12 17:59:51,180.0,178.28,11
2021-12-12 18:01:56,180.0,178.39,11
2021-12-12 18:04:00,180.0,178.38,12
2021-12-12 18:06:05,180.0,178.36,10
2021-12-12 18:08:10,180.0,178.15,14
2021-12-12 18:10:14,180.0,178.25,13
2021-12-12 18:12:19,180.0,178.45,14
2021-12-12 18:14:24,180.0,178.43,14
2021-12-12 18:16:28,180.0,178.46,12
2021-12-12 18:18:33,180.0,178.54,9
2021-12-12 18:20:38,180.0,178.3,11
2021-12-12 18:22:42,180.0,178.34,13
2021-12-12 18:24:47,180.0,178.41,8
2021-12-12 18:26:52,180.0,178.28,14
2021-12-12 18:28:56,180.0,178.38,13
2021-12-12 18:31:01,180.0,178.35,14
2021-12-12 18:33:06,180.0,178.37,12
2021-12-12 18:35:11,180.0,178.34,8
2021-12-12 18:37:16,180.0,178.47,14
2021-12-12 18:39:20,180.0,178.44,13
2021-12-12 18:41:25,180.0,178.21,11
2021-12-12 18:43:30,180.0,178.45,12
2021-12-12 18:45:34,180.0,178.48,12
2021-12-12 18:47:39,180.0,178.38,12
2021-12-12 18:49:44,180.0,178.34,15
2021-12-12 18:51:48,180.0,178.55,16
2021-12-12 18:53:53,180.0,178.46,12
2021-12-12 18:55:58,180.0,178.31,12
2021-12-12 18:58:02,180.0,178.43,13
2021-12-12 19:00:07,180.0,178.45,7
2021-12-12 19:02:12,180.0,178.41,11
2021-12-12 19:04:16,180.0,178.34,12
2021-12-12 19:06:21,180.0,178.51,8
2021-12-12 19:08:26,180.0,178.23,9
2021-12-12 19:10:31,180.0,178.34,10
2021-12-12 19:12:35,180.0,178.6,15
2021-12-12 19:14:40,180.0,178.32,13
2021-12-12 19:16:45,180.0,178.37,10
2021-12-12 19:18:49,180.0,178.47,12
2021-12-12 19:20:54,180.0,178.29,11
2021-12-12 19:22:59,180.0,178.34,15
2021-12-12 19:25:03,180.0,178.37,12
2021-12-12 19:27:08,180.0,178.38,6
2021-12-12 19:29:13,180.0,178.38,12
2021-12-12 19:31:17,180.0,178.48,17
2021-12-12 19:33:22,180.0,178.45,10
2021-12-12 19:35:27,180.0,178.3,12
2021-12-12 19:37:32,179.6,178.24,14
2021-12-12 19:39:36,179.1,178.37,10
2021-12-12 19:41:41,178.5,178.34,8
2021-12-12 19:43:46,177.9,178.36,9
2021-12-12 19:45:51,177.3,178.53,8
2021-12-12 19:47:55,176.7,178.41,7
2021-12-12 19:50:00,176.1,178.19,13
2021-12-12 19:52:05,175.5,178.42,11
2021-12-12 19:54:10,174.9,178.33,8
2021-12-12 19:56:14,174.4,178.02,12
2021-12-12 19:58:19,173.8,178.2,35
2021-12-12 20:00:24,173.3,178.14,30
2021-12-12 20:02:28,172.6,178.0,32
2021-12-12 20:04:33,172.1,177.98,33
2021-12-12 20:06:38,171.4,178.08,7
2021-12-12 20:08:42,170.8,177.78,11
2021-12-12 20:10:47,170.3,177.87,9
2021-12-12 20:12:52,169.7,177.79,12
2021-12-12 20:14:57,169.1,177.5,8
2021-12-12 20:17:01,168.6,177.7,4
2021-12-12 20:19:06,167.9,177.45,8
2021-12-12 20:21:11,167.4,177.37,7
2021-12-12 20:23:15,166.8,177.37,8
2021-12-12 20:25:20,166.2,177.4,9
2021-12-12 20:27:25,165.6,176.88,5
2021-12-12 20:29:30,165.0,177.0,11
2021-12-12 20:31:34,164.4,176.98,8
2021-12-12 20:33:39,163.9,176.76,8
2021-12-12 20:35:44,163.3,176.73,7
2021-12-12 20:37:49,162.6,176.59,9
2021-12-12 20:39:53,162.1,176.32,12
2021-12-12 20:41:58,161.5,176.35,10
2021-12-12 20:44:03,160.9,176.13,7
2021-12-12 20:46:07,160.4,175.81,11
2021-12-12 20:48:12,159.7,175.73,7
2021-12-12 20:50:17,159.2,175.67,8
2021-12-12 20:52:22,158.6,175.38,8
2021-12-12 20:54:26,158.1,175.43,5
2021-12-12 20:56:31,157.4,175.08,8
2021-12-12 20:58:36,156.8,175.01,6
2021-12-12 21:00:40,156.3,174.93,7
2021-12-12 21:02:45,155.7,174.7,9
2021-12-12 21:04:50,155.1,174.51,3
2021-12-12 21:06:54,154.5,174.27,7
2021-12-12 21:08:59,153.9,173.96,6
2021-12-12 21:11:04,153.4,174.06,7
2021-12-12 21:13:08,152.8,173.81,13
2021-12-12 21:15:13,152.2,173.33,10
2021-12-12 21:17:18,151.6,173.36,9
2021-12-12 21:19:22,151.0,173.03,9
2021-12-12 21:21:27,150.5,172.77,8
2021-12-12 21:23:32,149.8,172.61,10
2021-12-12 21:25:36,149.3,172.35,8
2021-12-12 21:27:41,148.7,172.15,9
2021-12-12 21:29:46,148.1,172.17,6
2021-12-12 21:31:51,147.5,171.71,9
2021-12-12 21:33:55,146.9,171.5,4
2021-12-12 21:36:01,146.3,171.27,7
2021-12-12 21:38:05,145.8,171.17,9
2021-12-12 21:40:10,145.1,170.73,7
2021-12-12 21:42:15,144.6,170.62,8
2021-12-12 21:44:20,144.0,170.24,2
2021-12-12 21:46:25,143.4,169.91,10
2021-12-12 21:48:29,142.8,169.6,10
2021-12-12 21:50:34,142.2,169.39,5
2021-12-12 21:52:38,141.7,169.24,7
2021-12-12 21:54:43,141.0,168.87,11
2021-12-12 21:56:48,140.5,168.52,6
2021-12-12 21:58:53,139.9,168.41,8
2021-12-12 22:00:57,139.3,168.38,6
2021-12-12 22:03:02,138.7,167.68,9
2021-12-12 22:05:07,138.1,167.47,10
2021-12-12 22:07:12,137.6,167.12,6
2021-12-12 22:09:16,137.0,166.76,2
2021-12-12 22:11:21,136.4,166.72,5
2021-12-12 22:13:26,135.8,166.33,8
2021-12-12 22:15:30,135.3,166.05,1
2021-12-12 22:17:35,134.6,165.81,5
2021-12-12 22:19:40,134.0,165.57,8
2021-12-12 22:21:44,133.4,165.03,10
2021-12-12 22:23:49,132.9,164.71,7
2021-12-12 22:25:54,132.3,164.43,6
2021-12-12 22:27:58,131.7,164.02,9
2021-12-12 22:30:03,131.1,163.8,10
2021-12-12 22:32:08,130.5,163.28,9
2021-12-12 22:34:12,130.0,163.2,5
2021-12-12 22:36:17,129.3,162.86,8
2021-12-12 22:38:22,128.8,162.39,5
2021-12-12 22:40:27,128.2,162.05,6
2021-12-12 22:42:31,127.6,161.8,4
2021-12-12 22:44:36,127.0,161.32,9
2021-12-12 22:46:41,126.5,161.15,6
2021-12-12 22:48:45,125.9,160.81,8
2021-12-12 22:50:50,125.3,160.43,4
2021-12-12 22:52:55,124.7,160.09,6
2021-12-12 22:54:59,124.1,159.63,5
2021-12-12 22:57:04,123.5,159.27,8
2021-12-12 22:59:09,123.0,158.9,3
2021-12-12 23:01:14,122.4,158.64,1
2021-12-12 23:03:18,121.8,158.13,6
2021-12-12 23:05:23,121.2,157.94,6
2021-12-12 23:07:28,120.6,157.58,7
2021-12-12 23:09:32,120.1,156.98,5
2021-12-12 23:11:37,119.5,156.63,2
2021-12-12 23:13:42,118.9,156.44,0
2021-12-12 23:15:46,118.4,155.99,0
2021-12-12 23:17:51,117.8,155.59,0
2021-12-12 23:19:56,117.3,155.27,0
2021-12-12 23:22:00,116.9,154.65,0
2021-12-12 23:24:05,116.3,154.49,0
2021-12-12 23:26:10,115.9,154.13,0
2021-12-12 23:28:14,115.4,153.5,0
2021-12-12 23:30:19,114.9,153.31,0
2021-12-12 23:32:24,114.5,152.98,0
2021-12-12 23:34:28,114.1,152.45,0
2021-12-12 23:36:33,113.7,152.15,0
2021-12-12 23:38:38,113.3,151.9,0
2021-12-12 23:40:43,113.0,151.22,0
2021-12-12 23:42:47,112.5,150.87,0
2021-12-12 23:44:52,112.2,150.73,0
2021-12-12 23:46:56,111.8,150.12,0
2021-12-12 23:49:01,111.4,149.71,0
2021-12-12 23:51:06,111.1,149.4,0
2021-12-12 23:53:10,110.8,148.81,0
2021-12-12 23:55:15,110.4,148.64,0
2021-12-12 23:57:20,110.0,148.29,0
2021-12-12 23:59:24,109.7,147.65,5
2021-12-13 0:01:29,110.0,147.42,2
2021-12-13 0:03:34,109.6,146.94,0
2021-12-13 0:05:38,109.3,146.6,0
2021-12-13 0:07:43,108.9,146.16,0
2021-12-13 0:09:48,108.6,146.06,0
2021-12-13 0:11:53,108.3,145.37,0
2021-12-13 0:13:57,108.0,145.02,0
2021-12-13 0:16:02,107.8,144.8,0
2021-12-13 0:18:07,107.5,144.29,0
2021-12-13 0:20:11,107.2,143.72,0
2021-12-13 0:22:16,106.9,143.57,0
2021-12-13 0:24:21,106.8,143.07,0
2021-12-13 0:26:25,106.5,142.74,0
2021-12-13 0:28:30,106.2,142.34,0
2021-12-13 0:30:35,106.0,142.13,0
2021-12-13 0:32:40,105.7,141.69,0
2021-12-13 0:34:44,105.5,141.28,0
2021-12-13 0:36:49,105.3,140.91,0
2021-12-13 0:38:54,105.0,140.46,0
2021-12-13 0:40:58,101.9,140.29,0
2021-12-13 0:43:03,99.5,139.69,0
2021-12-13 0:45:08,97.4,139.19,6
2021-12-13 0:47:12,97.3,138.91,9
2021-12-13 0:49:17,96.7,138.46,9
2021-12-13 0:51:22,96.1,137.83,10
2021-12-13 0:53:26,95.5,137.6,12
2021-12-13 0:55:31,95.0,137.09,2
2021-12-13 0:57:36,94.4,136.59,6
2021-12-13 0:59:41,93.8,136.21,7
2021-12-13 1:01:46,93.2,135.84,9
2021-12-13 1:03:51,92.7,135.2,2
2021-12-13 1:05:55,92.0,134.9,9
2021-12-13 1:08:00,91.4,134.71,13
2021-12-13 1:10:04,90.8,133.95,8
2021-12-13 1:12:09,90.3,133.42,13
2021-12-13 1:14:14,89.7,133.23,11
2021-12-13 1:16:18,89.1,132.69,7
2021-12-13 1:18:23,88.5,132.04,8
2021-12-13 1:20:28,87.9,131.78,12
2021-12-13 1:22:33,87.3,131.23,12
2021-12-13 1:24:37,86.8,130.67,9
2021-12-13 1:26:42,86.2,130.4,9
2021-12-13 1:28:47,85.6,129.81,8
2021-12-13 1:30:52,85.0,129.37,12
2021-12-13 1:32:56,84.4,128.73,11
2021-12-13 1:35:01,83.8,128.46,7
2021-12-13 1:37:06,83.2,127.77,9
2021-12-13 1:39:10,82.7,127.43,12
2021-12-13 1:41:15,82.1,126.98,9
2021-12-13 1:43:20,81.5,126.42,9
2021-12-13 1:45:24,80.9,125.94,9
2021-12-13 1:47:29,80.3,125.53,9
2021-12-13 1:49:34,79.7,124.92,9
2021-12-13 1:51:38,79.1,124.28,13
2021-12-13 1:53:43,78.6,123.73,7
2021-12-13 1:55:48,78.0,123.17,8
2021-12-13 1:57:53,77.4,122.96,14
2021-12-13 1:59:58,76.8,122.38,7
2021-12-13 2:02:02,76.2,121.81,7
2021-12-13 2:04:07,75.6,121.19,10
2021-12-13 2:06:12,75.1,120.76,10
2021-12-13 2:08:16,74.5,120.29,3
2021-12-13 2:10:21,73.9,119.58,4
2021-12-13 2:12:25,73.3,119.42,7
2021-12-13 2:14:30,72.7,118.79,7
2021-12-13 2:16:35,72.1,118.18,10
2021-12-13 2:18:40,71.5,117.65,10
2021-12-13 2:20:45,70.9,116.97,13
2021-12-13 2:22:49,70.4,116.45,8
2021-12-13 2:24:54,69.8,116.16,10
2021-12-13 2:26:59,69.2,115.47,8
2021-12-13 2:29:03,68.6,115.05,14
2021-12-13 2:31:08,68.0,114.46,13
2021-12-13 2:33:13,67.4,113.86,12
2021-12-13 2:35:17,66.8,113.29,12
2021-12-13 2:37:22,66.2,112.71,9
2021-12-13 2:39:27,65.7,112.4,4
2021-12-13 2:41:32,65.1,111.78,4
2021-12-13 2:43:37,64.5,111.13,7
2021-12-13 2:45:41,63.9,110.77,10
2021-12-13 2:47:46,63.3,110.15,10
2021-12-13 2:49:51,62.7,109.61,10
2021-12-13 2:51:55,62.2,108.97,7
2021-12-13 2:54:00,61.7,108.25,1
2021-12-13 2:56:05,61.0,107.92,8
2021-12-13 2:58:09,60.4,107.31,10
2021-12-13 3:00:14,59.9,106.8,5
2021-12-13 3:02:19,59.2,106.24,9
2021-12-13 3:04:23,58.6,105.64,7
2021-12-13 3:06:28,58.1,105.06,5
2021-12-13 3:08:33,57.6,104.52,5
2021-12-13 3:10:37,56.9,104.06,7
2021-12-13 3:12:42,56.3,103.21,3
2021-12-13 3:14:47,55.7,102.9,3
2021-12-13 3:16:52,55.1,102.36,5
2021-12-13 3:18:56,54.6,101.62,0
2021-12-13 3:21:01,54.1,101.08,0
2021-12-13 3:23:06,53.4,100.45,0
2021-12-13 3:25:11,53.1,99.94,0
2021-12-13 3:27:15,52.7,99.18,0
